Mod:Item:MetaData, Localized Name
gregtech:machine:636, 进阶电路组装机
gregtech:machine:637, 进阶电路组装机 II
gregtech:machine:638, 进阶电路组装机 III
gregtech:machine:639, 精英电路组装机
gregtech:machine:640, 精英电路组装机 II
gregtech:machine:641, 精英电路组装机 III
gregtech:machine:642, 终极电路组装机
gregtech:machine:665, 基础碎岩机
gregtech:machine:666, 进阶碎岩机
gregtech:machine:667, 进阶碎岩机 II
gregtech:machine:668, 进阶碎岩机 III
gregtech:machine:669, 精英碎岩机
gregtech:machine:670, 精英碎岩机 II
gregtech:machine:671, 精英碎岩机 III
gregtech:machine:672, 终极碎岩机
gregtech:machine:920, 基础采矿机
gregtech:machine:921, 进阶采矿机
gregtech:machine:922, 进阶采矿机 II
gregtech:machine:935, 基础燃烧发电机
gregtech:machine:936, 进阶燃烧发电机
gregtech:machine:937, 涡轮燃烧发电机
gregtech:machine:950, 基础蒸汽涡轮机
gregtech:machine:951, 进阶蒸汽涡轮机
gregtech:machine:952, 涡轮蒸汽涡轮机
gregtech:machine:965, 基础燃气轮机
gregtech:machine:966, 进阶燃气轮机
gregtech:machine:967, 涡轮燃气轮机
gregtech:machine:980, 基础物品收集器
gregtech:machine:981, 进阶物品收集器
gregtech:machine:982, 进阶物品收集器 II
gregtech:machine:983, 进阶物品收集器 III
gregtech:machine:984, 魔法能源吸收器
gregtech:machine:985, ULV机械方块
gregtech:machine:986, LV机械方块
gregtech:machine:987, MV机械方块
gregtech:machine:988, HV机械方块
gregtech:machine:989, EV机械方块
gregtech:machine:990, IV机械方块
gregtech:machine:991, LuV机械方块
gregtech:machine:992, ZPM机械方块
gregtech:machine:993, UV机械方块
gregtech:machine:994, UHV机械方块
gregtech:machine:1000, 土高炉
gregtech:machine:1001, 电力高炉
gregtech:machine:1002, 真空冷冻机
gregtech:machine:1003, 聚爆压缩机
gregtech:machine:1004, 热解炉
gregtech:machine:1005, 蒸馏塔
gregtech:machine:1006, 工业熔炉
gregtech:machine:1007, 大型柴油引擎
gregtech:machine:1008, 高级大型柴油引擎
gregtech:machine:1009, 石油裂化机
gregtech:machine:1010, 大型蒸汽涡轮
gregtech:machine:1011, 大型燃气涡轮
gregtech:machine:1012, 大型等离子体涡轮
gregtech:machine:1013, 大型青铜锅炉
gregtech:machine:1014, 大型钢锅炉
gregtech:machine:1015, 大型钛锅炉
gregtech:machine:1016, 大型钨钢锅炉
gregtech:machine:1017, 焦炉
gregtech:machine:1018, 焦炉仓
gregtech:machine:1019, 装配线
gregtech:machine:1020, 核聚变反应堆控制电脑 Mk I
gregtech:machine:1021, 核聚变反应堆控制电脑 Mk II
gregtech:machine:1022, 核聚变反应堆控制电脑 Mk III
gregtech:machine:1023, 大型化学反应釜
gregtech:machine:1024, 蒸汽熔炉
gregtech:machine:1025, 蒸汽打粉机
gregtech:machine:1026, 基础采矿场
gregtech:machine:1027, 进阶采矿场
gregtech:machine:1028, 进阶采矿场 II
gregtech:machine:1029, 中央显示器
gregtech:machine:1030, 处理阵列
gregtech:machine:1031, 进阶处理阵列
gregtech:machine:1032, 基础流体钻机
gregtech:machine:1033, 进阶流体钻机
gregtech:machine:1034, 进阶流体钻机 II
gregtech:machine:1150, ULV 输入总线
gregtech:machine:1151, LV 输入总线
gregtech:machine:1152, MV 输入总线
gregtech:machine:1153, HV 输入总线
gregtech:machine:1154, EV 输入总线
gregtech:machine:1155, IV 输入总线
gregtech:machine:1156, LuV 输入总线
gregtech:machine:1157, ZPM 输入总线
gregtech:machine:1158, UV 输入总线
gregtech:machine:1159, UHV 输入总线
gregtech:machine:1165, ULV 输出总线
gregtech:machine:1166, LV 输出总线
gregtech:machine:1167, MV 输出总线
gregtech:machine:1168, HV 输出总线
gregtech:machine:1169, EV 输出总线
gregtech:machine:1170, IV 输出总线
gregtech:machine:1171, LuV 输出总线
gregtech:machine:1172, ZPM 输出总线
gregtech:machine:1173, UV 输出总线
gregtech:machine:1174, UHV 输出总线
gregtech:machine:1180, ULV 输入仓
gregtech:machine:1181, LV 输入仓
gregtech:machine:1182, MV 输入仓
gregtech:machine:1183, HV 输入仓
gregtech:machine:1184, EV 输入仓
gregtech:machine:1185, IV 输入仓
gregtech:machine:1186, LuV 输入仓
gregtech:machine:1187, ZPM 输入仓
gregtech:machine:1188, UV 输入仓
gregtech:machine:1189, UHV 输入仓
gregtech:machine:1190, 四重输入仓
gregtech:machine:1191, 九重输入仓
gregtech:machine:1195, ULV 输出仓
gregtech:machine:1196, LV 输出仓
gregtech:machine:1197, MV 输出仓
gregtech:machine:1198, HV 输出仓
gregtech:machine:1199, EV 输出仓
gregtech:machine:1200, IV 输出仓
gregtech:machine:1201, LuV 输出仓
gregtech:machine:1202, ZPM 输出仓
gregtech:machine:1203, UV 输出仓
gregtech:machine:1204, UHV 输出仓
gregtech:machine:1205, 四重输出仓
gregtech:machine:1206, 九重输出仓
gregtech:machine:1210, ULV 能源仓
gregtech:machine:1211, LV 能源仓
gregtech:machine:1212, MV 能源仓
gregtech:machine:1213, HV 能源仓
gregtech:machine:1214, EV 能源仓
gregtech:machine:1215, IV 能源仓
gregtech:machine:1216, LuV 能源仓
gregtech:machine:1217, ZPM 能源仓
gregtech:machine:1218, UV 能源仓
gregtech:machine:1219, UHV 能源仓
gregtech:machine:1225, ULV 动力仓
gregtech:machine:1226, LV 动力仓
gregtech:machine:1227, MV 动力仓
gregtech:machine:1228, HV 动力仓
gregtech:machine:1229, EV 动力仓
gregtech:machine:1230, IV 动力仓
gregtech:machine:1231, LuV 动力仓
gregtech:machine:1232, ZPM 动力仓
gregtech:machine:1233, UV 动力仓
gregtech:machine:1234, UHV 动力仓
gregtech:machine:1399, EV 4A 能源仓
gregtech:machine:1240, IV 4A 能源仓
gregtech:machine:1241, LuV 4A 能源仓
gregtech:machine:1242, ZPM 4A 能源仓
gregtech:machine:1243, UV 4A 能源仓
gregtech:machine:1244, UHV 4A 能源仓
gregtech:machine:1245, IV 16A 能源仓
gregtech:machine:1246, LuV 16A 能源仓
gregtech:machine:1247, ZPM 16A 能源仓
gregtech:machine:1248, UV 16A 能源仓
gregtech:machine:1249, UHV 16A 能源仓
gregtech:machine:1400, EV 4A 动力仓
gregtech:machine:1250, IV 4A 动力仓
gregtech:machine:1251, LuV 4A 动力仓
gregtech:machine:1252, ZPM 4A 动力仓
gregtech:machine:1253, UV 4A 动力仓
gregtech:machine:1254, UHV 4A 动力仓
gregtech:machine:1255, IV 16A 动力仓
gregtech:machine:1256, LuV 16A 动力仓
gregtech:machine:1257, ZPM 16A 动力仓
gregtech:machine:1258, UV 16A 动力仓
gregtech:machine:1259, UHV 16A 动力仓
gregtech:machine:1270, 超低压变压器
gregtech:machine:1271, 低压变压器
gregtech:machine:1272, 中压变压器
gregtech:machine:1273, 高压变压器
gregtech:machine:1274, 超高压变压器
gregtech:machine:1275, 强导压变压器
gregtech:machine:1276, 剧差压变压器
gregtech:machine:1277, 零点压变压器
gregtech:machine:1278, 极限压变压器
gregtech:machine:1285, 超低压可调变压器
gregtech:machine:1286, 低压可调变压器
gregtech:machine:1287, 中压可调变压器
gregtech:machine:1288, 高压可调变压器
gregtech:machine:1289, 超高压可调变压器
gregtech:machine:1290, 强导压可调变压器
gregtech:machine:1291, 剧差压可调变压器
gregtech:machine:1292, 零点压可调变压器
gregtech:machine:1293, 极限压可调变压器
gregtech:machine:1300, 超低压二极管
gregtech:machine:1301, 低压二极管
gregtech:machine:1302, 中压二极管
gregtech:machine:1303, 高压二极管
gregtech:machine:1304, 超高压二极管
gregtech:machine:1305, 强导压二极管
gregtech:machine:1306, 剧差压二极管
gregtech:machine:1307, 零点压二极管
gregtech:machine:1308, 极限压二极管
gregtech:machine:1309, 极高压二极管
gregtech:machine:1315, 超低压 4x 电池箱
gregtech:machine:1316, 低压 4x 电池箱
gregtech:machine:1317, 中压 4x 电池箱
gregtech:machine:1318, 高压 4x 电池箱
gregtech:machine:1319, 超高压 4x 电池箱
gregtech:machine:1320, 强导压 4x 电池箱
gregtech:machine:1321, 剧差压 4x 电池箱
gregtech:machine:1322, 零点压 4x 电池箱
gregtech:machine:1323, 极限压 4x 电池箱
gregtech:machine:1324, 极高压 4x 电池箱
gregtech:machine:1325, 超低压 8x 电池箱
gregtech:machine:1326, 低压 8x 电池箱
gregtech:machine:1327, 中压 8x 电池箱
gregtech:machine:1328, 高压 8x 电池箱
gregtech:machine:1329, 超高压 8x 电池箱
gregtech:machine:1330, 强导压 8x 电池箱
gregtech:machine:1331, 剧差压 8x 电池箱
gregtech:machine:1332, 零点压 8x 电池箱
gregtech:machine:1333, 极限压 8x 电池箱
gregtech:machine:1334, 极高压 8x 电池箱
gregtech:machine:1335, 超低压 16x 电池箱
gregtech:machine:1336, 低压 16x 电池箱
gregtech:machine:1337, 中压 16x 电池箱
gregtech:machine:1338, 高压 16x 电池箱
gregtech:machine:1339, 超高压 16x 电池箱
gregtech:machine:1340, 强导压 16x 电池箱
gregtech:machine:1341, 剧差压 16x 电池箱
gregtech:machine:1342, 零点压 16x 电池箱
gregtech:machine:1343, 极限压 16x 电池箱
gregtech:machine:1344, 极高压 16x 电池箱
gregtech:machine:1375, 超低压充电箱
gregtech:machine:1376, 低压充电箱
gregtech:machine:1377, 中压充电箱
gregtech:machine:1378, 高压充电箱
gregtech:machine:1379, 超高压充电箱
gregtech:machine:1380, 强导压充电箱
gregtech:machine:1381, 剧差压充电箱
gregtech:machine:1382, 零点压充电箱
gregtech:machine:1383, 极限压充电箱
gregtech:machine:1384, 极高压充电箱
gregtech:machine:1390, 基础世界加速器
gregtech:machine:1391, 进阶世界加速器
gregtech:machine:1392, 进阶世界加速器 II
gregtech:machine:1393, 进阶世界加速器 III
gregtech:machine:1394, 精英世界加速器
gregtech:machine:1395, 精英世界加速器 II
gregtech:machine:1396, 精英世界加速器 III
gregtech:machine:1397, 终极世界加速器
gregtech:machine:1398, 机器访问接口
gregtech:machine:1510, 基础缓存器
gregtech:machine:1511, 进阶缓存器
gregtech:machine:1512, 进阶缓存器 II
gregtech:machine:1515, 基础捕鱼机
gregtech:machine:1516, 进阶捕鱼机
gregtech:machine:1517, 进阶捕鱼机 II
gregtech:machine:1518, 进阶捕鱼机 III
gregtech:machine:1530, 基础泵
gregtech:machine:1531, 进阶泵
gregtech:machine:1532, 进阶泵 II
gregtech:machine:1533, 进阶泵 III
gregtech:machine:1560, 超级箱 I
gregtech:machine:1561, 超级箱 II
gregtech:machine:1562, 超级箱 III
gregtech:machine:1563, 超级箱 IV
gregtech:machine:1564, 超级箱 V
gregtech:machine:1570, 量子箱 I
gregtech:machine:1571, 量子箱 II
gregtech:machine:1572, 量子箱 III
gregtech:machine:1573, 量子箱 IV
gregtech:machine:1574, 量子箱 V
gregtech:machine:1575, 超级缸 I
gregtech:machine:1576, 超级缸 II
gregtech:machine:1577, 超级缸 III
gregtech:machine:1578, 超级缸 IV
gregtech:machine:1579, 超级缸 V
gregtech:machine:1585, 量子缸 I
gregtech:machine:1586, 量子缸 II
gregtech:machine:1587, 量子缸 III
gregtech:machine:1588, 量子缸 IV
gregtech:machine:1589, 量子缸 V
gregtech:machine:1590, 基础方块破坏器
gregtech:machine:1591, 进阶方块破坏器
gregtech:machine:1592, 进阶方块破坏器 II
gregtech:machine:1593, 进阶方块破坏器 III
gregtech:machine:1596, 木质储罐阀门
gregtech:machine:1597, 木质多方块储罐
gregtech:machine:1598, 钢储罐阀门
gregtech:machine:1599, 钢制多方块储罐
gregtech:machine:1610, 木桶
gregtech:machine:1611, 青铜桶
gregtech:machine:1612, 钢桶
gregtech:machine:1613, 铝桶
gregtech:machine:1614, 不锈钢桶
gregtech:machine:1625, 木质板条箱
gregtech:machine:1626, 青铜板条箱
gregtech:machine:1627, 钢板条箱
gregtech:machine:1628, 铝板条箱
gregtech:machine:1629, 不锈钢板条箱
gregtech:machine:1630, 钛板条箱
gregtech:machine:1631, 钨钢板条箱
gregtech:machine:1640, HV 转子支架
gregtech:machine:1641, EV 转子支架
gregtech:machine:1642, IV 转子支架
gregtech:machine:1643, LuV 转子支架
gregtech:machine:1644, ZPM 转子支架
gregtech:machine:1645, UV 转子支架
gregtech:machine:1646, 秘密保险柜
gregtech:machine:1647, 先进合成站
gregtech:machine:1648, 原始水泵
gregtech:machine:1649, 泵输出仓
gregtech:machine:1650, 无限 GTEU 能量输出器
gregtech:machine:1651, 输出总线 (蒸汽)
gregtech:machine:1652, 输入总线 (蒸汽)
gregtech:machine:1653, 蒸汽仓
gregtech:machine:1654, 维护仓
gregtech:machine:1655, 可配置维护仓
gregtech:machine:1656, 自动维护仓
gregtech:machine:1657, LV 消声仓
gregtech:machine:1658, MV 消声仓
gregtech:machine:1659, HV 消声仓
gregtech:machine:1660, EV 消声仓
gregtech:machine:1661, IV 消声仓
gregtech:machine:1662, LuV 消声仓
gregtech:machine:1663, ZPM 消声仓
gregtech:machine:1664, UV 消声仓
gregtech:machine:1667, 显示器屏幕
gregtech:machine:1668, 创造量子箱
gregtech:machine:1669, 创造量子缸
gregtech:machine:1670, ULV 能量转换器 (1A)
gregtech:machine:1671, ULV 能量转换器 (4A)
gregtech:machine:1672, ULV 能量转换器 (8A)
gregtech:machine:1673, ULV 能量转换器 (16A)
gregtech:machine:1674, LV 能量转换器 (1A)
gregtech:machine:1675, LV 能量转换器 (4A)
gregtech:machine:1676, LV 能量转换器 (8A)
gregtech:machine:1677, LV 能量转换器 (16A)
gregtech:machine:1678, MV 能量转换器 (1A)
gregtech:machine:1679, MV 能量转换器 (4A)
gregtech:machine:1680, MV 能量转换器 (8A)
gregtech:machine:1681, MV 能量转换器 (16A)
gregtech:machine:1682, HV 能量转换器 (1A)
gregtech:machine:1683, HV 能量转换器 (4A)
gregtech:machine:1684, HV 能量转换器 (8A)
gregtech:machine:1685, HV 能量转换器 (16A)
gregtech:machine:1686, EV 能量转换器 (1A)
gregtech:machine:1687, EV 能量转换器 (4A)
gregtech:machine:1688, EV 能量转换器 (8A)
gregtech:machine:1689, EV 能量转换器 (16A)
gregtech:machine:1690, IV 能量转换器 (1A)
gregtech:machine:1691, IV 能量转换器 (4A)
gregtech:machine:1692, IV 能量转换器 (8A)
gregtech:machine:1693, IV 能量转换器 (16A)
gregtech:machine:1694, LuV 能量转换器 (1A)
gregtech:machine:1695, LuV 能量转换器 (4A)
gregtech:machine:1696, LuV 能量转换器 (8A)
gregtech:machine:1697, LuV 能量转换器 (16A)
gregtech:machine:1698, ZPM 能量转换器 (1A)
gregtech:machine:1699, ZPM 能量转换器 (4A)
gregtech:machine:1700, ZPM 能量转换器 (8A)
gregtech:machine:1701, ZPM 能量转换器 (16A)
gregtech:machine:1702, UV 能量转换器 (1A)
gregtech:machine:1703, UV 能量转换器 (4A)
gregtech:machine:1704, UV 能量转换器 (8A)
gregtech:machine:1705, UV 能量转换器 (16A)
gregtech:machine:2000, 大型研磨机
gregtech:machine:2001, 合金高炉
gregtech:machine:2002, 大型电弧冶炼厂
gregtech:machine:2003, 大型组装工厂
gregtech:machine:2004, 大型高压釜
gregtech:machine:2005, 大型冲压机床
gregtech:machine:2006, 大型酿造缸
gregtech:machine:2007, 大型离心机
gregtech:machine:2008, 大型化学槽
gregtech:machine:2009, 化工厂
gregtech:machine:2010, 大型提取/装罐机
gregtech:machine:2011, 大型车床切割机
gregtech:machine:2012, 大型蒸馏塔
gregtech:machine:2013, 大型电解机
gregtech:machine:2014, 大型电磁机
gregtech:machine:2015, 大型压模机
gregtech:machine:2016, 大型流体固化机
gregtech:machine:2017, 大型搅拌机
gregtech:machine:2018, 大型打包机
gregtech:machine:2019, 大型精密激光蚀刻机
gregtech:machine:2020, 大型筛选机
gregtech:machine:2021, 大型线材轧机
gregtech:machine:2022, 电力聚爆压缩机
gregtech:machine:2025, 大型工业高炉
gregtech:machine:2026, 大型真空冷冻机
gregtech:machine:2027, 工业蒸汽轮机
gregtech:machine:2028, 大型电路组装机
gregtech:machine:2050, 并行控制仓(IV)
gregtech:machine:2051, 并行控制仓(LuV)
gregtech:machine:2052, 并行控制仓(ZPM)
gregtech:machine:2053, 并行控制仓(UV)
gregtech:machine:2054, 控制单元(ULV)
gregtech:machine:2055, 控制单元(IV)
gregtech:machine:2056, 控制单元(MV)
gregtech:machine:2057, 控制单元(HV)
gregtech:machine:2058, 控制单元(EV)
gregtech:machine:2059, 控制单元(IV)
gregtech:machine:2060, 控制单元(LuV)
gregtech:machine:2061, 控制单元(ZPM)
gregtech:machine:2062, 控制单元(UV)
gregtech:machine:2063, 控制单元(UHV)
gregtech:machine:32000, 魔力硅岩反应堆
gregtech:machine:32001, 硅岩移相器
gregtech:machine:32002, 星空宇宙培育仓
gregtech:machine:32003, Mana温室反应仪
gregtech:machine:32004, 新手魔力发电机
gregtech:machine:32005, 学徒魔力发电机
gregtech:machine:32006, 大师魔力发电机
gregtech:machine:32007, 极限燃烧引擎
gregtech:wire_single:2, 1x铝导线
gregtech:wire_single:252, 1x退火铜导线
gregtech:wire_single:2011, 1x黑钢导线
gregtech:wire_single:2527, 1x蓝色合金导线
gregtech:wire_single:23, 1x钴导线
gregtech:wire_single:32008, 1x导电铁导线
gregtech:wire_single:25, 1x铜导线
gregtech:wire_single:32012, 1x晶化合金导线
gregtech:wire_single:274, 1x白铜导线
gregtech:wire_single:277, 1x琥珀金导线
gregtech:wire_single:32010, 1x末影钢导线
gregtech:wire_single:32006, 1x充能合金导线
gregtech:wire_single:431, 1x富集硅岩三元铕铿铀合金导线
gregtech:wire_single:33, 1x铕导线
gregtech:wire_single:41, 1x金导线
gregtech:wire_single:342, 1x石墨烯导线
gregtech:wire_single:32107, 1x高能合金导线
gregtech:wire_single:2516, 1x高速钢-G导线
gregtech:wire_single:429, 1x铟锡钡钛铜合金导线
gregtech:wire_single:51, 1x铁导线
gregtech:wire_single:288, 1x坎塔尔合金导线
gregtech:wire_single:55, 1x铅导线
gregtech:wire_single:425, 1x二硼化镁导线
gregtech:wire_single:424, 1x磷化锰导线
gregtech:wire_single:32013, 1x旋律合金导线
gregtech:wire_single:426, 1x汞钡铜酸钙导线
gregtech:wire_single:124, 1x硅岩导线
